matrix_id,market,location_name,location_slug,location_url,location_type,parent_location,source_cluster,location_launch_tier,location_index_status,location_priority_tags,location_service_matrix,location_commercial_matrix,location_validation_status,service_id,service_name,service_slug,service_type,service_family,service_launch_tier,service_source_status,service_matrix_rule,market_service_status,relationship_scope,matrix_status,index_recommendation,recommended_phase,canonical_url,matrix_reason
san-diego-ca::ramona::svc-commercial-preventative-maintenance,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-preventative-maintenance,Commercial Preventative Sewer & Drain Maintenance,preventative-maintenance,commercial_service,maintenance,launch,explicit_existing_commercial_maintenance_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_positioning,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/ramona/commercial/preventative-maintenance/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::ramona::svc-commercial-grease-sludge-removal,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-grease-sludge-removal,Commercial Grease & Sludge Removal,grease-sludge-removal,commercial_service,cleaning,phase_2_candidate,existing_hydro_jetting_use_case_promoted_to_specialization,selective,supported_by_current_hydro_jetting_capability,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/ramona/commercial/grease-sludge-removal/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rincon::svc-sewer-camera-inspection,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-camera-inspection,Sewer Camera Inspection,sewer-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rincon/sewer-camera-inspection/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rincon::svc-sewer-cleaning,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-cleaning,Sewer Cleaning,sewer-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rincon/sewer-cleaning/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rincon::svc-hydro-jetting,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-hydro-jetting,Hydro Jetting,hydro-jetting,core_service,cleaning,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rincon/hydro-jetting/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rincon::svc-sewer-cleaning-camera-inspection,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-cleaning-camera-inspection,Sewer Cleaning & Camera Inspection,sewer-cleaning-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rincon/sewer-cleaning-camera-inspection/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rincon::svc-sewer-line-locating,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-line-locating,Sewer Line Locating,sewer-line-locating,core_service,locating,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rincon/sewer-line-locating/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rincon::svc-drain-cleaning,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-drain-cleaning,Drain Cleaning,drain-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rincon/drain-cleaning/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rincon::svc-pre-purchase-sewer-inspection,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-pre-purchase-sewer-inspection,Pre-Purchase Sewer Inspection,pre-purchase-sewer-inspection,derived_service,inspection_diagnostics,launch,existing_use_case_promoted_to_standalone_page,full_on_residential_real_estate_locations,supported_by_existing_camera_service,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rincon/pre-purchase-sewer-inspection/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rincon::svc-recurring-sewer-backup-diagnosis,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-recurring-sewer-backup-diagnosis,Recurring Sewer Backup Diagnosis,recurring-sewer-backup-diagnosis,derived_service,inspection_diagnostics,launch_candidate,existing_use_case_promoted_to_standalone_page,full_on_residential_property_management_locations,supported_by_existing_combined_service,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rincon/recurring-sewer-backup-diagnosis/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rincon::svc-preventative-sewer-maintenance,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-preventative-sewer-maintenance,Preventative Sewer Maintenance,preventative-sewer-maintenance,derived_service,maintenance,launch_candidate,existing_maintenance_use_case_promoted_to_standalone_page,selective,supported_by_existing_cleaning_and_hydro_jetting,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rincon/preventative-sewer-maintenance/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rincon::svc-independent-sewer-second-opinion,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-independent-sewer-second-opinion,Independent Sewer Inspection / Second Opinion,independent-sewer-inspection-second-opinion,derived_service,inspection_diagnostics,phase_2_candidate,existing_brand_differentiator_promoted_to_standalone_page,selective,supported_by_existing_brand_positioning,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rincon/independent-sewer-inspection-second-opinion/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rincon::svc-stl-sewer-lateral-inspection-reporting,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-stl-sewer-lateral-inspection-reporting,Sewer Lateral Inspection & Municipal Reporting,sewer-lateral-inspection-reporting,market_specific_service,inspection_diagnostics,launch,market_specific_existing_capability,selective_st_louis_only,not_applicable,market_specific,not_applicable_market,no_page,excluded,/san-diego-ca/rincon/sewer-lateral-inspection-reporting/,Service is not applicable in this market.
san-diego-ca::rincon::svc-commercial-sewer-camera-inspection,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-sewer-camera-inspection,Commercial Sewer Camera Inspection,sewer-camera-inspection,commercial_service,inspection_diagnostics,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rincon/commercial/sewer-camera-inspection/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rincon::svc-commercial-sewer-cleaning,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-sewer-cleaning,Commercial Sewer Cleaning,sewer-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rincon/commercial/sewer-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rincon::svc-commercial-hydro-jetting,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-hydro-jetting,Commercial Hydro Jetting,hydro-jetting,commercial_service,cleaning,launch,explicit_existing_commercial_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_page,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rincon/commercial/hydro-jetting/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rincon::svc-commercial-drain-cleaning,san-diego-ca,Rincon,rincon,/san-diego-ca/rincon/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-drain-cleaning,Commercial Drain Cleaning,drain-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rincon/commercial/drain-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
